,yad_no,view_cnt,count_train_log,count_train_label,count_test_log,total_room_cnt,wid_cd,ken_cd,lrg_cd,sml_cd,rate1,rate2,train_last_count,bus_le
7691,7692,1.411764705882353,149.0,85.0,13.0,211.0,f0112abf369fb03cdc5f5309300913da,072c85e1653e10c9c7dd065ad007125a,52d0a7d917cc19ddf5e0ee208f0acfed,5423b90b9624bbb2b47ce18b63fb9a82,0.5974842767295597,0.14465408805031446,108,観光ミドル
7692,7693,1.0,0.0,1.0,0.0,27.0,89e181a40914767dfee00fa2b7c2dcb5,2b99151dba9558109a35c75a3c05c38b,3fd29b5b85ec72afe78bbebe284bdc8f,c04803648826aacfd0c78d65e86e963a,1.1,1.0,0,ビジネス
7693,7694,1.3076923076923077,139.0,117.0,19.0,119.0,b07b75d367ebece55a23ceecc939fff4,0a66f6ab9c0507059da6f22a0e1f1690,9ab5718fd88c6e5f9fec37a51827d428,7aff71bb47acb796d425c5ed5e6dfb3f,0.8523489932885906,0.19463087248322147,105,観光ミドル
7694,7695,1.0833333333333333,16.0,12.0,0.0,,e9316013ee1b03f4525fe361c46ce9c5,06a6febd7478c1aa664ed5ac87f2d560,9bbd969339a85b4a12570a1dfecad067,ffa35ab2dd7300f5c43aa7a2d174655a,0.8461538461538461,0.38461538461538464,14,ビジネス
7695,7696,1.2105263157894737,36.0,38.0,0.0,256.0,d86102dd9c232bade9a97dccad40df48,b4d2fb4e51ea7bca80eb1270aa474a54,29b680542fd3969fea768bfba1d0b50a,b4b4c63ff87803ef0b75eaa651f9f5cf,1.0434782608695652,0.21739130434782608,29,ビジネスミドル
7696,7697,1.7142857142857142,41.0,35.0,29.0,67.0,46e33861f921c3e38b81998fbf283f01,107c7305a74c8dcc4f143de208bf7ec2,d153c8fd78bfad6faadf8e769e5cb314,dadec02ef30f40ffeb53ffc6f55ba0eb,0.8823529411764706,0.7647058823529411,23,観光
7697,7698,0.0,4.0,0.0,2.0,10.0,b07b75d367ebece55a23ceecc939fff4,0a66f6ab9c0507059da6f22a0e1f1690,0154defaec6c10404d20ecd556b6bd10,90480670aefd67d35d666c63075d61c4,0.7142857142857143,0.8571428571428571,4,0
7698,7699,1.0,12.0,11.0,4.0,176.0,f0112abf369fb03cdc5f5309300913da,ce3aaf25e7e38a0c42d373fb148efc86,d5033a3a12e84a627c5714e0e7118c80,673a92cb6db3ae1bc7c57c8d9c8748a7,0.9545454545454546,0.6363636363636364,12,ビジネス
7699,7700,1.0,8.0,4.0,5.0,5.0,e9316013ee1b03f4525fe361c46ce9c5,84efa50e52f9b471c95bfc3b21b854ad,6991a9d2e7fe401f74af36167101993d,51450d88ac85e2be3a907e2ac6a25014,0.7777777777777778,0.8333333333333334,8,ビジネス
7700,7701,1.1666666666666667,16.0,6.0,24.0,10.0,b07b75d367ebece55a23ceecc939fff4,0a66f6ab9c0507059da6f22a0e1f1690,471e219b169d9358c2804ac14c77d0e7,1ad653001e9a03bd913374e2405077b6,0.6153846153846154,1.3076923076923077,15,ビジネスミドル
7701,7702,1.375,13.0,16.0,10.0,14.0,e9316013ee1b03f4525fe361c46ce9c5,06a6febd7478c1aa664ed5ac87f2d560,476823f74b7633688ba7c828ad2c6bf2,61aa3f2a2e935a269764a01471a9d426,1.1304347826086956,0.8695652173913043,7,観光ミドル
7702,7703,1.3333333333333333,13.0,6.0,15.0,12.0,dc414a17890cfc17d011d5038b88ca93,d78f53d0856617bc782f02c3280dfef2,4fd631b15116098340cdb099c86a5a40,ba9e619c37ec3475db6b5e1c3426289c,0.6956521739130435,1.0869565217391304,10,観光ミドル
7703,7704,1.3448275862068966,52.0,29.0,44.0,16.0,3300cf6f774b7c6a5807110f244cbc21,013592a15b9a689232792f11da797ac7,3db7301525fb3bc026edf7846eae7827,b8a4aaa1954614dee2ed2422b6b670bd,0.6290322580645161,0.8709677419354839,42,観光ミドル
7704,7705,1.0,2.0,3.0,8.0,52.0,e9316013ee1b03f4525fe361c46ce9c5,06a6febd7478c1aa664ed5ac87f2d560,b9957716bbd2383243d027767ae3478d,812994c8bd5363abe48856fcf11e0f91,1.0833333333333333,1.5,2,ビジネス
7705,7706,1.425,64.0,40.0,39.0,108.0,dc414a17890cfc17d011d5038b88ca93,6920865be128aa14814810654738b159,1397d4a7ab2bd0738874d42510691f79,79e675a9aad1e1e24d3215472f7fae7f,0.6756756756756757,0.6621621621621622,44,観光ミドル
7706,7707,1.4,54.0,45.0,47.0,232.0,3300cf6f774b7c6a5807110f244cbc21,013592a15b9a689232792f11da797ac7,221c8bc5d8b92a33441e4e37fb24ab2b,da401bb4ed8c31c8eb2025a6b0063d30,0.859375,0.890625,34,観光ミドル
7707,7708,1.4426229508196722,91.0,61.0,0.0,150.0,46e33861f921c3e38b81998fbf283f01,107c7305a74c8dcc4f143de208bf7ec2,e2034d4f2fbe0874f8ac58f6f111f182,086904b20a91b5471cf9a27ed5f6e269,0.7029702970297029,0.09900990099009901,67,観光ミドル
7708,7709,1.0,3.0,1.0,5.0,19.0,dc414a17890cfc17d011d5038b88ca93,6920865be128aa14814810654738b159,4ca7a11e6bbf7cf80367ae412deaac42,6977a8f5b8642aebb7f7e6d2474c7f86,0.8461538461538461,1.1538461538461537,3,ビジネス
7709,7710,1.6428571428571428,17.0,14.0,68.0,130.0,f0112abf369fb03cdc5f5309300913da,bd054cc265d68a400ccb976ac69c6463,dca13b5f308a0ae88ab8875a9ab56919,3267093e6bcad4a46af9d3e46350b22f,0.8888888888888888,2.888888888888889,10,観光
7710,7711,1.1666666666666667,11.0,6.0,14.0,23.0,e9316013ee1b03f4525fe361c46ce9c5,06a6febd7478c1aa664ed5ac87f2d560,476823f74b7633688ba7c828ad2c6bf2,61aa3f2a2e935a269764a01471a9d426,0.7619047619047619,1.1428571428571428,10,ビジネスミドル
7711,7712,1.3333333333333333,16.0,3.0,21.0,58.0,8a1c0d3243bba111cbcd1ec6c692dc6d,94d4f7dc1971d3473e6ed039a323bf4d,4743dbe9e9bfb95b0868958e954b7f6a,1ac28985550f1e909166ee0933db8f68,0.5,1.1923076923076923,14,観光ミドル
7712,7713,1.0,2.0,1.0,11.0,1.0,46e33861f921c3e38b81998fbf283f01,c86352f5b57e80fe545cfec1fd8505a1,9d6a46da05976cab8ac2b8583215c665,568887ea1e1d8c3cf3c60b5be585aa6d,0.9166666666666666,1.75,2,ビジネス
7713,7714,1.3,13.0,10.0,12.0,38.0,3300cf6f774b7c6a5807110f244cbc21,689cf8289e7ea0b2eef1b017dcdfe8de,8b712435430a6875839a6c3b5a40b008,2dfac18c3e1cecf9c3b0b90b5caa3437,0.8695652173913043,0.9565217391304348,10,観光ミドル
7714,7715,1.3333333333333333,14.0,12.0,0.0,140.0,89e181a40914767dfee00fa2b7c2dcb5,2b99151dba9558109a35c75a3c05c38b,61aae17ef4b58e1594a977785ff8de63,2827c19bfa4f3d187d36d50f12bc9873,0.9166666666666666,0.4166666666666667,10,観光ミドル
7715,7716,1.8888888888888888,25.0,18.0,12.0,80.0,c312e07b7a5d456d53a5b00910a336e1,6692a692f80687411022c08e4f5a7a00,fc160f9e0b2f64c60d9b1131033de620,b20c7bd8854e556be308bbe9b39431f0,0.8,0.6285714285714286,14,観光
7716,7717,1.3333333333333333,6.0,3.0,18.0,20.0,f0112abf369fb03cdc5f5309300913da,072c85e1653e10c9c7dd065ad007125a,ed62e66a5031c23c78bd03ccf9f3ef70,d3d1cf557f10fadb1fbc0b429bf14578,0.8125,1.75,5,観光ミドル
7717,7718,1.0,5.0,4.0,12.0,150.0,89e181a40914767dfee00fa2b7c2dcb5,2b99151dba9558109a35c75a3c05c38b,a9009f29bc3252f9049062fa3b22db89,9dedfc2a42ed1586905b59c1e84d513d,0.9333333333333333,1.4666666666666666,5,ビジネス
7718,7719,1.6,52.0,40.0,32.0,233.0,46e33861f921c3e38b81998fbf283f01,107c7305a74c8dcc4f143de208bf7ec2,eb147deb12cb673a610a416504ea62e2,46df506e11e36bf03501032c04047598,0.8064516129032258,0.6774193548387096,30,観光
7719,7720,1.5,2.0,2.0,0.0,27.0,43875109d1dab93592812c50d18270a7,7d3db9a7acad537c322f85f7cef0beda,c9f29e627aa187085c39e23f0ddb604a,fbc8edc6b1f0dd34081adb88b2b44f1c,1.0,0.8333333333333334,1,観光
7720,7721,1.2941176470588236,29.0,17.0,18.0,40.0,dc414a17890cfc17d011d5038b88ca93,31a0f630d36db568ab23c9c1cd80d1c1,f11d0a982fcea099947ab41cf04aab3f,199073cb3739d73a10d0d96f0b4f8555,0.6923076923076923,0.717948717948718,22,観光ミドル
7721,7722,1.7073170731707317,46.0,41.0,36.0,44.0,dc414a17890cfc17d011d5038b88ca93,d78f53d0856617bc782f02c3280dfef2,b9c5be10de6118c31fd92d58575ff0c7,284ab43612caf399fb30093363f92a52,0.9107142857142857,0.8214285714285714,25,観光
7722,7723,1.0,5.0,4.0,2.0,12.0,8a1c0d3243bba111cbcd1ec6c692dc6d,ce83563814cff3080c8ae076f44b3020,985387113a5ef05e4e4c1f4720b3624c,168562f6e4aff482fc88c4ed2aae1a73,0.9333333333333333,0.8,5,ビジネス
7723,7724,1.3333333333333333,15.0,6.0,1.0,32.0,c312e07b7a5d456d53a5b00910a336e1,6692a692f80687411022c08e4f5a7a00,8cf750072f8520a726ff601894c2d39e,ddd5616ecb2d2c35c8ac403db5804ef4,0.64,0.44,12,観光ミドル
7724,7725,1.2,11.0,10.0,2.0,10.0,8a1c0d3243bba111cbcd1ec6c692dc6d,94d4f7dc1971d3473e6ed039a323bf4d,bd8d1bf721709acd4d911c6661326ad8,fc6ca895de54180f7c0f56932e601c0f,0.9523809523809523,0.5714285714285714,9,ビジネスミドル
7725,7726,1.5952380952380953,53.0,42.0,34.0,316.0,d86102dd9c232bade9a97dccad40df48,7d66a82def784971580d4452e6b31aab,a6fe9734ccd04d405499d67bd3887c8a,8d6f04bc6c45ac60bfa99f585772865a,0.8253968253968254,0.6984126984126984,31,観光
7726,7727,1.45,66.0,60.0,31.0,197.0,46e33861f921c3e38b81998fbf283f01,c86352f5b57e80fe545cfec1fd8505a1,30e12d5f9c1a9ecb5db3404ec0bd34e1,96dca36640fbfbd6c31e5070329c4faf,0.9210526315789473,0.5394736842105263,45,観光ミドル
7727,7728,1.75,8.0,4.0,9.0,,321b69d5eec98fe6253e26b86058e6a9,a2b54b288d51bb19085ed1d99c428397,2baa7d9e030a62b56947341cfcca691a,decf2c251dec0e855bad7affbb77bcf2,0.7777777777777778,1.0555555555555556,6,観光
7728,7729,1.0,4.0,5.0,12.0,50.0,e9316013ee1b03f4525fe361c46ce9c5,66c4d01ad8e30155582cf80b1d655986,cc147f5e8835b716c942d354a7803e55,206c6d79ad3864ef1e490c5ad25ce3bf,1.0714285714285714,1.5714285714285714,4,ビジネス
7729,7730,1.0,0.0,1.0,3.0,8.0,f0112abf369fb03cdc5f5309300913da,bd054cc265d68a400ccb976ac69c6463,728d0185a651e4e5612cfe131f5a2ca7,dc5169c321eab209d03be92d280db13a,1.1,1.3,0,ビジネス
7730,7731,1.0,5.0,1.0,3.0,12.0,3300cf6f774b7c6a5807110f244cbc21,7bc5fba93082f02f1cc37b7fa264d291,cf4a2e778a687276a297613fc5a0a8a3,dfdbbfa2a0602faddc66d1be16b9d8d9,0.7333333333333333,0.8666666666666667,5,ビジネス
7731,7732,1.2222222222222223,14.0,9.0,36.0,88.0,f0112abf369fb03cdc5f5309300913da,072c85e1653e10c9c7dd065ad007125a,52d0a7d917cc19ddf5e0ee208f0acfed,5423b90b9624bbb2b47ce18b63fb9a82,0.7916666666666666,1.9166666666666667,12,ビジネスミドル
7732,7733,1.7,56.0,30.0,63.0,34.0,46e33861f921c3e38b81998fbf283f01,83522288daa2f3a0010f79df27c38ea5,6fdf054eb1a2477bc900ac5e42576763,c57eaadbb0b672855218e5c04310d7a9,0.6060606060606061,1.106060606060606,30,観光
7733,7734,1.0,5.0,3.0,5.0,13.0,8a1c0d3243bba111cbcd1ec6c692dc6d,ce83563814cff3080c8ae076f44b3020,bd351c18d73441f048e11ac9b096b1cb,7e4b4a77237dcfe0f49942f14e9eb6be,0.8666666666666667,1.0,5,ビジネス
7734,7735,1.0,0.0,1.0,0.0,35.0,8a1c0d3243bba111cbcd1ec6c692dc6d,94d4f7dc1971d3473e6ed039a323bf4d,02017621e519c8eccf5107f9e0d3cb40,5d50e86668193a1340aa4c3b9a582c68,1.1,1.0,0,ビジネス
7735,7736,1.5925925925925926,52.0,27.0,19.0,21.0,46e33861f921c3e38b81998fbf283f01,c86352f5b57e80fe545cfec1fd8505a1,7974c7e841b95bf5fe606cce6472e159,d9d5e1d4430a992364297f4064ce04ee,0.5967741935483871,0.46774193548387094,39,観光
7736,7737,1.1666666666666667,12.0,6.0,0.0,49.0,46e33861f921c3e38b81998fbf283f01,c86352f5b57e80fe545cfec1fd8505a1,f7fc8c414fb2528ecffe882510e33dda,808efa4c8737bf0963e46418b950e7a7,0.7272727272727273,0.45454545454545453,11,ビジネスミドル
7737,7738,0.0,1.0,0.0,0.0,8.0,dc414a17890cfc17d011d5038b88ca93,6920865be128aa14814810654738b159,029040f3b547320696bc845ac2418c0b,93c4520208aef920f9df8e42af835cfc,0.9090909090909091,0.9090909090909091,1,0
7738,7739,1.125,12.0,8.0,9.0,100.0,c312e07b7a5d456d53a5b00910a336e1,558ac1909f0318b82c621ab250329d6d,c08785863bcfba81c8f89564f254c60f,21c2a79a8a40c1b47cb76bcb2b7189f4,0.8181818181818182,0.8636363636363636,11,ビジネスミドル
7739,7740,1.9166666666666667,26.0,12.0,25.0,22.0,3300cf6f774b7c6a5807110f244cbc21,013592a15b9a689232792f11da797ac7,9ace73b069445f675a2cc6a25fecadb4,db1e15e9d3097182efea89c696e79532,0.6111111111111112,0.9722222222222222,16,観光
7740,7741,1.453125,80.0,64.0,44.0,104.0,d86102dd9c232bade9a97dccad40df48,3831f43bb997a3028669c251c2c2f552,b31fe5b353c0258f2da3a3bb8e2ce9fc,2d18a3cbadda36a6b4fa12bdf3feaac4,0.8222222222222222,0.6,54,観光ミドル
7741,7742,1.3333333333333333,15.0,9.0,11.0,60.0,b07b75d367ebece55a23ceecc939fff4,0a66f6ab9c0507059da6f22a0e1f1690,6d2a4869edc798c507684035bb015bfe,2fe1a4fb58511a0c58ccee93004fc145,0.76,0.84,13,観光ミドル
7742,7743,1.3846153846153846,39.0,26.0,22.0,150.0,b07b75d367ebece55a23ceecc939fff4,0a66f6ab9c0507059da6f22a0e1f1690,386458868487abfe07a5c994c847972c,3597cc1635379f967d49bcda085e3eb7,0.7346938775510204,0.6530612244897959,29,観光ミドル
7743,7744,1.3333333333333333,15.0,3.0,11.0,49.0,d86102dd9c232bade9a97dccad40df48,acb04522bdbc0582bf16a6a97567cc27,2b7b6594cc456798fe48b85817fff098,ecdc35a224636eb23bbef131ba10e367,0.52,0.84,13,観光ミドル
7744,7745,0.0,5.0,0.0,3.0,54.0,dc414a17890cfc17d011d5038b88ca93,6920865be128aa14814810654738b159,727acfd7c7675fcd8f48841c32198780,263ae6be58e0c67310b6513d507f20f3,0.6666666666666666,0.8666666666666667,4,0
7745,7746,0.0,1.0,0.0,1.0,3.0,43875109d1dab93592812c50d18270a7,6d279eafce12f1a118fe7cbaa74f105a,6c209dfbf525d9b834261ac3c34a5d13,57ddb260797b048b6f2f392276aebc71,0.9090909090909091,1.0,1,0
7746,7747,1.5,15.0,2.0,2.0,9.0,f0112abf369fb03cdc5f5309300913da,ce3aaf25e7e38a0c42d373fb148efc86,b94b1624f29aceb6511babed280db4d7,8cb854e17cd42e2b44f0c603da4608d4,0.48,0.48,14,観光
7747,7748,1.0,0.0,1.0,0.0,12.0,c312e07b7a5d456d53a5b00910a336e1,a1b872e7729b0fa33e1099288384588a,92cf2c2bae9bd69aecda605eceed668c,f65ffecfa922fc339386cbbed148af75,1.1,1.0,0,ビジネス
7748,7749,1.565217391304348,97.0,69.0,53.0,76.0,e9316013ee1b03f4525fe361c46ce9c5,84efa50e52f9b471c95bfc3b21b854ad,a1370d90ed3b80ee41311bbbab46aec9,d72674f02c5340d90f245e3177727650,0.7383177570093458,0.5887850467289719,60,観光
7749,7750,1.5,15.0,4.0,6.0,46.0,f0112abf369fb03cdc5f5309300913da,072c85e1653e10c9c7dd065ad007125a,ed62e66a5031c23c78bd03ccf9f3ef70,5e910a579121c00ed769a64c45c3ce7c,0.56,0.64,11,観光
7750,7751,1.7142857142857142,102.0,63.0,64.0,178.0,c312e07b7a5d456d53a5b00910a336e1,a738e67265697437a33258b3ded0f813,efa89f059010a5d3cdc9fcc6ca8ba0ad,4a7118c6d1dcc22c7a9239569173e174,0.6517857142857143,0.6607142857142857,59,観光
7751,7752,1.0,10.0,1.0,0.0,,c312e07b7a5d456d53a5b00910a336e1,6692a692f80687411022c08e4f5a7a00,cc95bcabf2c915e61cd810a1b87f50cf,dded0c1d6918a5c80dd57e765f47f106,0.55,0.5,10,ビジネス
7752,7753,1.2954545454545454,49.0,44.0,51.0,101.0,43875109d1dab93592812c50d18270a7,6d279eafce12f1a118fe7cbaa74f105a,6c209dfbf525d9b834261ac3c34a5d13,57ddb260797b048b6f2f392276aebc71,0.9152542372881356,1.0338983050847457,36,観光ミドル
7753,7754,1.3333333333333333,124.0,96.0,34.0,171.0,d86102dd9c232bade9a97dccad40df48,b4d2fb4e51ea7bca80eb1270aa474a54,29b680542fd3969fea768bfba1d0b50a,b4b4c63ff87803ef0b75eaa651f9f5cf,0.7910447761194029,0.3283582089552239,91,観光ミドル
7754,7755,1.2380952380952381,25.0,21.0,8.0,36.0,321b69d5eec98fe6253e26b86058e6a9,0745a2107686fcb724892ce52f19d02e,bd9ca9b95bfc526f6ae521d5f4442362,b731123b3a8076d95f7e7bc72ccb1755,0.8857142857142857,0.5142857142857142,20,ビジネスミドル
7755,7756,1.0,7.0,3.0,0.0,139.0,f0112abf369fb03cdc5f5309300913da,072c85e1653e10c9c7dd065ad007125a,74dbf7abd84e4b61db680d83cc6d338f,055193099f80ad30c78cd614d7dcea5a,0.7647058823529411,0.5882352941176471,7,ビジネス
7756,7757,1.0,4.0,2.0,5.0,13.0,d86102dd9c232bade9a97dccad40df48,7d76599bd27ff9e7823b2b1323ca763e,15753c7770979d34aed120ad76883188,51c56ede983f4501636378a731163489,0.8571428571428571,1.0714285714285714,4,ビジネス
7757,7758,1.3846153846153846,21.0,13.0,20.0,19.0,d86102dd9c232bade9a97dccad40df48,7d76599bd27ff9e7823b2b1323ca763e,c5fe8848b6ab39b040cdb3668aea9433,b3eab50ccf6ffb51c37d36ee384abfbf,0.7419354838709677,0.967741935483871,15,観光ミドル
7758,7759,1.4210526315789473,72.0,57.0,38.0,248.0,46e33861f921c3e38b81998fbf283f01,107c7305a74c8dcc4f143de208bf7ec2,eb147deb12cb673a610a416504ea62e2,247ac4e90c8df7a110e7d2ce6c7fdfa4,0.8170731707317073,0.5853658536585366,49,観光ミドル
7759,7760,1.1666666666666667,15.0,6.0,37.0,130.0,dc414a17890cfc17d011d5038b88ca93,d78f53d0856617bc782f02c3280dfef2,e5cfcc0a43c82072aca11628ff0add53,1a0132cb9c2c6dd3e3b616009d6d6503,0.64,1.88,13,ビジネスミドル
7760,7761,1.2857142857142858,23.0,21.0,9.0,100.0,89e181a40914767dfee00fa2b7c2dcb5,2b99151dba9558109a35c75a3c05c38b,61aae17ef4b58e1594a977785ff8de63,a5b5a4008c0496d687df8aa0641d3409,0.9393939393939394,0.5757575757575758,16,ビジネスミドル
7761,7762,1.4761904761904763,38.0,21.0,28.0,84.0,f0112abf369fb03cdc5f5309300913da,ce3aaf25e7e38a0c42d373fb148efc86,de53fe77d909fdc473ce8ada60362015,2e46737183c2c82dc0611c3b09ddf271,0.6458333333333334,0.7916666666666666,25,観光
7762,7763,1.0,0.0,1.0,0.0,,8a1c0d3243bba111cbcd1ec6c692dc6d,ea4e9c80303b41bfaaf1b252a29a5ae4,af68096896d865327a0b553c66288489,fe9ba779a1ac0f73e05f28b85de92ca2,1.1,1.0,0,ビジネス
7763,7764,1.3548387096774193,40.0,31.0,48.0,105.0,e9316013ee1b03f4525fe361c46ce9c5,517061b8165aa6370d9025951a64aa52,7e5ebb4d5e3cdfd3ad3798c9864d87d6,840f2157ec5bb4f5501a3ace2f4ef8d1,0.82,1.16,29,観光ミドル
7764,7765,1.0,7.0,4.0,10.0,65.0,d86102dd9c232bade9a97dccad40df48,b4d2fb4e51ea7bca80eb1270aa474a54,5c9a8f48e9df0234da012747a02d4b29,4ee16ee838dd2703cc9a1d5a535f0ced,0.8235294117647058,1.1764705882352942,7,ビジネス
7765,7766,0.0,1.0,0.0,0.0,5.0,8a1c0d3243bba111cbcd1ec6c692dc6d,94d4f7dc1971d3473e6ed039a323bf4d,07626423add73e64eff69437c48486b8,29ca952774d9f6ae3e948e8c6b6ac205,0.9090909090909091,0.9090909090909091,1,0
7766,7767,1.75,5.0,4.0,3.0,12.0,8a1c0d3243bba111cbcd1ec6c692dc6d,ce83563814cff3080c8ae076f44b3020,7c9ac287ff356750bf04d679c3c8fe9e,5b3bd3d71adc0b98e9f3a0d01f7614e7,0.9333333333333333,0.8666666666666667,3,観光
7767,7768,1.2777777777777777,24.0,18.0,13.0,244.0,46e33861f921c3e38b81998fbf283f01,c86352f5b57e80fe545cfec1fd8505a1,49c95c1add03ed6cc26e24d207583df1,7a1147e7618fb7564132e9799d40a38a,0.8235294117647058,0.6764705882352942,19,ビジネスミドル
7768,7769,1.5,3.0,2.0,3.0,7.0,d86102dd9c232bade9a97dccad40df48,7d76599bd27ff9e7823b2b1323ca763e,c5fe8848b6ab39b040cdb3668aea9433,7eee143ad5e75e2c2255b399c7186b9a,0.9230769230769231,1.0,2,観光
7769,7770,1.125,42.0,24.0,16.0,46.0,e9316013ee1b03f4525fe361c46ce9c5,66c4d01ad8e30155582cf80b1d655986,7763c74e2efa67a522125d9d3d7dde25,084c46af580a4871ae2a4921addf6e8e,0.6538461538461539,0.5,39,ビジネスミドル
7770,7771,0.0,2.0,0.0,1.0,38.0,8a1c0d3243bba111cbcd1ec6c692dc6d,ce83563814cff3080c8ae076f44b3020,985387113a5ef05e4e4c1f4720b3624c,168562f6e4aff482fc88c4ed2aae1a73,0.8333333333333334,0.9166666666666666,2,0
7771,7772,1.1,11.0,10.0,0.0,99.0,b07b75d367ebece55a23ceecc939fff4,0a66f6ab9c0507059da6f22a0e1f1690,9ab5718fd88c6e5f9fec37a51827d428,7aff71bb47acb796d425c5ed5e6dfb3f,0.9523809523809523,0.47619047619047616,10,ビジネスミドル
7772,7773,1.3333333333333333,18.0,12.0,14.0,152.0,c312e07b7a5d456d53a5b00910a336e1,558ac1909f0318b82c621ab250329d6d,f4c5e623d45ff30bf1738155d34bcff1,3940995510fc210fd94cce08bddb1c5f,0.7857142857142857,0.8571428571428571,13,観光ミドル
7773,7774,1.3846153846153846,20.0,13.0,16.0,92.0,e9316013ee1b03f4525fe361c46ce9c5,21a8fca457386861964bea1ffa848fdd,0a2df87481535eb1918553c82d47f493,fa672d3370e4e61cf26281451fc71d17,0.7666666666666667,0.8666666666666667,14,観光ミドル
7774,7775,1.4736842105263157,29.0,19.0,17.0,83.0,c312e07b7a5d456d53a5b00910a336e1,6692a692f80687411022c08e4f5a7a00,fc160f9e0b2f64c60d9b1131033de620,b20c7bd8854e556be308bbe9b39431f0,0.7435897435897436,0.6923076923076923,16,観光
7775,7776,0.0,2.0,0.0,0.0,139.0,89e181a40914767dfee00fa2b7c2dcb5,2b99151dba9558109a35c75a3c05c38b,3fd29b5b85ec72afe78bbebe284bdc8f,c04803648826aacfd0c78d65e86e963a,0.8333333333333334,0.8333333333333334,2,0
7776,7777,1.1428571428571428,14.0,14.0,4.0,86.0,89e181a40914767dfee00fa2b7c2dcb5,2b99151dba9558109a35c75a3c05c38b,3fd29b5b85ec72afe78bbebe284bdc8f,cf4f51c5cee969d9913f4c670ec7044a,1.0,0.5833333333333334,11,ビジネスミドル
7777,7778,1.2173913043478262,33.0,23.0,51.0,22.0,dc414a17890cfc17d011d5038b88ca93,6920865be128aa14814810654738b159,654d61673e3877a9ee401c820a3c0fcc,f29f933c2efdd7d22d408e2e9d9835cd,0.7674418604651163,1.4186046511627908,28,ビジネスミドル
7778,7779,1.0,8.0,6.0,0.0,23.0,43875109d1dab93592812c50d18270a7,6d279eafce12f1a118fe7cbaa74f105a,6c209dfbf525d9b834261ac3c34a5d13,57ddb260797b048b6f2f392276aebc71,0.8888888888888888,0.5555555555555556,8,ビジネス
7779,7780,1.4929577464788732,76.0,71.0,49.0,,b07b75d367ebece55a23ceecc939fff4,0a66f6ab9c0507059da6f22a0e1f1690,da273b9909edbb8cdb40305868de155c,f3499131dfb1460d1ddc1af10b936c66,0.9418604651162791,0.686046511627907,49,観光
7780,7781,1.0,8.0,2.0,0.0,14.0,f0112abf369fb03cdc5f5309300913da,072c85e1653e10c9c7dd065ad007125a,810a15fb99b13cded44cc30ccf6f61a8,5640dd2cb3b5fac32f1241f0fd75cc5a,0.6666666666666666,0.5555555555555556,8,ビジネス
7781,7782,1.0,1.0,2.0,2.0,15.0,dc414a17890cfc17d011d5038b88ca93,31a0f630d36db568ab23c9c1cd80d1c1,59e36e13e29eb83c8a2e87cda937370f,d930a4864770196077c9cc029d9e4572,1.0909090909090908,1.0909090909090908,1,ビジネス
7782,7783,1.45,15.0,20.0,10.0,,dc414a17890cfc17d011d5038b88ca93,6920865be128aa14814810654738b159,4ca7a11e6bbf7cf80367ae412deaac42,6977a8f5b8642aebb7f7e6d2474c7f86,1.2,0.8,9,観光ミドル
7783,7784,0.0,2.0,0.0,1.0,5.0,8a1c0d3243bba111cbcd1ec6c692dc6d,ce83563814cff3080c8ae076f44b3020,230a892f40289e7e792aefa543c93326,e5e2f95a6c898e747f4e0da33300684f,0.8333333333333334,0.9166666666666666,2,0
7784,7785,0.0,3.0,0.0,1.0,21.0,3300cf6f774b7c6a5807110f244cbc21,013592a15b9a689232792f11da797ac7,989ce3ae2fc5f1649bd10e05917a27f8,ed85e7b17b271de96e7e22ab2bff4aa7,0.7692307692307693,0.8461538461538461,3,0
7785,7786,1.2727272727272727,11.0,11.0,10.0,10.0,dc414a17890cfc17d011d5038b88ca93,31a0f630d36db568ab23c9c1cd80d1c1,0cb21ac869edfcf05ff381269c8df8af,4362d7316de7ea5c33bedcd4eb9f059d,1.0,0.9523809523809523,8,ビジネスミドル
7786,7787,1.4242424242424243,45.0,33.0,52.0,206.0,dc414a17890cfc17d011d5038b88ca93,223938a74a609968141867c244086206,93d3494bd6801de9540305511d666e68,43632fe5f0c23f7ed50c698a44f0480f,0.7818181818181819,1.1272727272727272,29,観光ミドル
7787,7788,1.2666666666666666,24.0,15.0,6.0,,f0112abf369fb03cdc5f5309300913da,072c85e1653e10c9c7dd065ad007125a,133163b5565940a622874ab221a584a4,df0050b289f87b174eed50e685d12370,0.7352941176470589,0.47058823529411764,19,ビジネスミドル
7788,7789,2.2,82.0,45.0,51.0,117.0,43875109d1dab93592812c50d18270a7,6d279eafce12f1a118fe7cbaa74f105a,0a8555dafe4b6da82bee018d2d02ec2d,b6cfe26a78aad8e53369a78a1cbd5089,0.5978260869565217,0.6630434782608695,36,観光
7789,7790,1.2,11.0,5.0,10.0,14.0,c312e07b7a5d456d53a5b00910a336e1,6692a692f80687411022c08e4f5a7a00,47a6f5d9f477a0af178fbba06731150b,1c2e7aacf950d7016554793c4d08d352,0.7142857142857143,0.9523809523809523,10,ビジネスミドル
